"review","sentiment"
"no me esperaba mucho por este precio pero quedan muy bien y tienen muy buena calidad volvere a comprar para los proximos regalos","1"
"las gafas de sol polarizadas carfia uv400 me gustan como se  ajustan  a la carapesan muy poco y la pasta y el metal queda muy chulalas recomiendo","1"
"se ajusta a lo especificado","1"
"estan bien pero se queda mucho la marca en la nariz  aunque se ve bastante bien y ocultan el sol","0"
"gafas de calidad nada que envidiar a productos de otras marcas  son polarizadas asi que son ideales para este verano","1"
"ha cumplido con las expectativas muy bien para usarlas con el casco de la moto para lo q yo las necesitaba","1"
"las gafas quedan perfectas y la calidad sin ser de las mejores es muy buena buena compra sin duda es recomendable","1"
"han llegado a tiempo y las gafas estan perfectas me gustaron mucho se veen de muy buena calidad y las lentes protegen mucho de la luz fuerte","1"
"preciosas se adaptan perfectamente y la vision muy buena una compra perfecta","1"
"se ven muy bien y aparentan calidad la imagen es muy buena y el polarizado pinta bien no se puede pedir maś","1"
"muy bueno mejor q rayban","1"
"tal cual la publicacion","1"
"gafas preciosas con su caja su estuche y su paño para limpieza patillas fuertes y montura preciosatotalmente recomendable paquete perfecto y entrega puntual volvere a comprar muy contenta","1"
"perfectas tal cual la foto y el cristal muy bien se ve genial y si son palarizadasla verdad que llegaron en la fecha indicada","1"
"ligeras y solidas","1"
"se las compre a mi mujer y esta encantada con ellas guapas y buenas recomendables y si es en oferta mejor saludos","1"
"son unas gafas estupendas para el precio que tienen sientan genial","1"
"me encanta todo en relacion calidad precio esta muy bien la polarizacion es alta y el modelo muy elegante estoy encantada","1"
"las gafas son buenas y muy bonitas y los cristales son buenoslas patas son de metal y el tamaño es correcto","1"
"las gafas son iguales que en la foto y estando al sol se ve muy bien con ellas me han gustado","1"
"muy bonitas tal vez un poco grandes si tienes la cara pequeñame encanta como se ve con ese color de cristales","1"
"estan genial un aspecto estupendo estuche y toda la pesca de categoria recomendado ers para un aniversario y triunfe j","1"
"unas gafas super bonitas y quedan genial puestasvienen en una cajita super chula con su funda y todorecomendable cien por cien","1"
"las compre para regalarselas a mi pareja y esta encantado en mas de una ocasion me ha dicho que estan muy buenas para conducir","1"
"buena calidad","1"
"me encantan perfectas cumplen con las espectativas que esperaba muy co odas y ligeras para llevar siempre sin duda aconsejo la compra","1"
"las gafas son geniales las vio una amiga y se las compre tambien a ella comodas bonitas y muy ponibles","1"
"el modelo es muy parecido al erika de ray ban son muy ligeras y los cristales parecen de buena calidad","1"
"gafas bonitas y de buena calidad vienen en un estuche resistente y con un trapito muy contenta con la compra","1"
"articulo muy bien presentado y una relacion calidad precio perfectas son ligeras y con buena calidad de acabados el color es una gozada","1"
"me encantan las gafas son polarizadas me quedan tal como esperaba y el precio es inmejorable estoy contenta con la compra","1"
"mala calidad se esta despegando como una especie de plastico de las lentes","0"
"me encantaronme asientan a la perfeccion el color muy monose ve bien por ellas y el estuche practico para el bolso","1"
"buen filtroperfecta visioncalidad satisfactoria llego en la fecha prometida sin ningun incidentelas recomiendo por su preciomuchas mas carasnodan mejor resultado","1"
"yo no creo que esten polarizadas la verdad y no me han durado mucho por un roce pequeño se han arañado de manera exagerada  pero son ligeras y comodas","0"
"me encantan son exactamente como se ven en las fotos van con su funda y un trapito para limpiar los cristales","1"
"muy buena","1"
"son bonitas pero un poco grandes para mi cara delgada","1"
"me encanta estas gafas color muy bonito se ve muy bello","1"
"se las compre a mi mama le han gustado mucho y son de buena calidad","1"
"le ha encantado a la persona a quien iba destinado","1"
"bonito pero muy delicado se me rompieron sigiente dia","1"
"se te ven los ojos y viene sin funda","1"
"son muy bonitas y ademas el vendedor muy muy atento  100% recomendable","1"
"me llegaron rapido me en encanto pero se an roto muy rapido y eso los guardo en una estuche pero aun asi se an roto que pena porque me encantan","0"
"son grandes comodas y muy bonitas parecen un poco endebles no se lo que resistiran el cristal es un poco claro parai gusto","1"
"se ve super bien y son polarizadaslo unico por lo que no doy las 5 estrellas es que el embalaje vino abierto y la caja un poco rota lo que me dio ganas de devolverlas pero estaban bien aunque un poco flojas las patillas","0"
"muy bonitas gafas fue para regalo y le encantan buena calidad para su precio","1"
"buena relacion calidad precio","1"
"las compre para regalarselas a mi mujer y ha quedado encantada","1"
"perfectas","1"
"muy buena relacion calidad precio","1"
"son incomodas de las patillas","0"
"me encantan esta gama de gafas varios colores a elegir todas preciosas y genial de precio","1"
"me gusta su forma y que puedo conducir con ellos pero no protege del todo  ","0"
"son demasiado anchas si no fura por eso genial","0"
"me han gustado bastante son ligeras viene con su bolsita y su pañuelo para limpiarlas se adaptan muy bien a la cara","1"
"sin de bastante buena calidad comodas recomendables","1"
"quedan geniales poquisimo peso y con buena estructura sin duda volvere a comprarlas en otros colores para asi poder combinar","1"
"la montura parece un poco endeblepero esta bien y el cristal hace un difuminado rosado precioso","1"
"son como se describen y como salen en la fototodavia no las he usado pero me parece buena compra por el precio que tienen","1"
"perfectas llegan con funda y para limpiarlas muy buena calidad me encanta","1"
"son muy bonitas y se ve genial lentes de calidad precio mas que bien","1"
"muy satisfecho con el pedido","1"
"dudava cuando compre pero al recogerlo constato que son exactas a la fotografia","1"
"me gustaron mucho desde que las vi su forma quedabmuy bien para personas con rostro ovalado como yo lo unico que le veo mal es que a veces me marean un poco y como que se ve muy oscuras asi quepor todo lo demas bien ","0"
"buena calidad precioaunque son bastante grandessi gustan gafas grandesperfectas","1"
"muy bonitas y comodas","1"
"muy bonitas y  calidad- precio estupendas llegaron bien embaladas y vienen con una funda para llevarlas en el bolso","1"
"son bonitas pero para mi gusto un poquito grandes tienen buena calidad","1"
"bonitas pero mucho reflejo","0"
"el producto viene muy bien embalado muy buen diseño cumple las expectativas de compra en relacion calidad-precio muy bien","1"
"el producto llego rapido y bien embaladolas gafas son grandes comodas y de material resistentetienen muchos modelos a elegir me gustaron estas porque me van muy bien para la playa y para conducir con sol de frentevienen con funda toallita para limpiar los cristales y destornilladorcontento con la compra","1"
"vision perfecta  economicas y monisimas","1"
"me gusta el modelo y la forma pero marean muchisimo los cristales solo las he tenido puestas 15 minutos y me duelen los ojos","0"
"se ve muy bien con ellas yo las utilizo mucho para conducir no pesan nada","1"
"el diseño bonito los materiales pesimos","0"
"tal y como se ven en el video a mi me han encantado y me quedan genial","1"
"quedan muy bien puestas y se ven de diseño","1"
"son de mala calidad apariencia debil","0"
"tal cual la foto son muy comodas y se ve genial con ellas","1"
"me han encantado sientan fenomenal y son super comodas la visibilidad perfecta las volveria a comprar sin duda ademas el precio esta genial","1"
"llego al siguiente dia del pedido y calidad/precio esta muy bienlo recomiendo si te gustan unas gafas grandes quedan muy elegantes","1"
"me molesta mucho el sol y decidi comprar unas gafas pero estas no son polarizadas lo pone que lo son pero no","0"
"buscaba unas gafas polarizadas para la playa estas van bien pero son bastante grandes y eso que yo suelo llevarlas grandes lo bueno es que no pesan nadas y son comodas","0"
"me han encantado calidad preciomuy bien tienen un color y modelo grande que me gusta mucho","1"
"me ha gustado mucho el diseńo y el color quedan muy bonitas puestas","1"
"me han encantado ","1"
"son preciosas quedan fenomenal","1"
"las gafas son enormes en las fotos no se ven tan grandes una pena porque el modelo me gustaba mucho","0"
"se ven muy bien me han gustado mucho","1"
"al principio me marea a un poco pero despues todo bien para que esten impolutas siempre tienes que andar limpiandolas pero en definitiva estoy contenta con la comprael color muy chulo","1"
"soy del norte y con el no verano que estamos teniendo apenas las he usado pero al tercer dia de usarlas se ha roto una de las almohadillas protectoras de la nariz son unas gafas que tenia en el coche asi que tampoco les he dado mal trato ni mucho uso","0"
"me han encantado y se les ve con muy buena calidad","1"
"son muy elegantes y ligeras me siento bien con este producto  algunas compañeras de trabajo me han preguntado donde las he comprado le gustan a todo el mundo","1"
"muchisimo muy elegantes aunque las esperaba un pelin mas oscuraspero son perfectas","1"
"son gafas excesivamente grandes la relacion calidad precio no esta mal pero me han resultado desproporcionadas no parecian tan grandes en la chica de la foto del producto decepcionada","0"
